Gene1 2.6072469628901e-07
Gene2 0.562334650005386
Gene3 0.389213701180217
Gene4 0.330713192413022
Gene5 3.7027807306542e-09
Gene6 0.165916233680892
Gene7 0.136943416904012
Gene8 0.863305568417278
Gene9 4.3745499797324e-05
Gene10 0.711242515901902
Gene11 0.527536461778699
Gene12 0.130888766328186
Gene13 0.566365218171186
Gene14 0.851285882290328
Gene15 0.87261836767739
Gene16 0.763332301159926
Gene17 0.469377527525654
Gene18 1.85189658429516e-07
Gene19 0.836988265561819
Gene20 6.24334690570221e-05
Gene21 0.101302613058719
Gene22 0.0336954621849434
Gene23 0.0928603304350254
Gene24 0.000138611321662836
Gene25 0.689750828961039
Gene26 0.00142161474555335
Gene27 0.834993246974799
Gene28 0.342067781842711
Gene29 0.100032936091401
Gene30 1.30363412177494e-11
Gene31 0.429747026759127
Gene32 2.1264341581726e-18
Gene33 0.711082422823219
Gene34 1.9066766008177e-08
Gene35 0.997599185594888
Gene36 2.17249460793988e-10
Gene37 0.124566569201709
Gene38 0.902398819808218
Gene39 0.124818246276137
Gene40 0.740685347340158
Gene41 0.39498875082013
Gene42 0.575997686174062
Gene43 5.99104981864138e-12
Gene44 0.868070049585404
Gene45 0.99188569355861
Gene46 0.770408983343218
Gene47 0.533118079110603
Gene48 0.30075878778625
Gene49 3.68012744873325e-08
Gene50 0.0316019877570474
Gene51 0.78121212686628
Gene52 0.615532351584061
Gene53 9.34873464474732e-25
Gene54 0.0498859331467365
Gene55 0.527984171573043
Gene56 0.244969251924511
Gene57 0.221028676422676
Gene58 0.17032974109293
Gene59 0.642203049353818
Gene60 0.976367731923013
Gene61 2.45236178694088e-22
Gene62 1.51078140594442e-06
Gene63 0.898637601427189
Gene64 0.579512304158262
Gene65 0.444738816036999
Gene66 0.376987104739197
Gene67 3.59098291496701e-07
Gene68 0.213558601450622
Gene69 0.0962165234691598
Gene70 0.25946467057841
Gene71 0.0819720841332069
Gene72 0.41947912233674
Gene73 0.252648345528233
Gene74 0.101165648231254
Gene75 5.4299698993908e-05
Gene76 2.28673146305225e-30
Gene77 0.564300840471519
Gene78 0.863785210234472
Gene79 0.643964818343001
Gene80 3.13523092526682e-05
Gene81 0.74523201949151
Gene82 0.321032049172469
Gene83 0.364436493529668
Gene84 1.19392133021251e-19
Gene85 0.86968046495346
Gene86 0.581723626044092
Gene87 0.604947336804682
Gene88 2.5666476080587e-07
Gene89 3.32692336482235e-07
Gene90 2.91964050763416e-07
Gene91 1.16436508938547e-11
Gene92 0.0021954817453871
Gene93 0.0687450473610099
Gene94 0.518907487388498
Gene95 3.78454754518669e-107
Gene96 0.354203064991629
Gene97 1.89563448548834e-16
Gene98 0.834031494769344
Gene99 0.338322554622998
Gene100 1.11299025602827e-32
Gene101 0.000140145380820423
Gene102 0.267021253740186
Gene103 0.936373416796816
Gene104 0.697870555481441
Gene105 0.51093634968255
Gene106 0.133539493500409
Gene107 0.375951147931654
Gene108 0.00137350502606158
Gene109 0.59134996774099
Gene110 5.28706359625772e-19
Gene111 3.00932351151831e-05
Gene112 0.0885309597161437
Gene113 0.470802919023469
Gene114 0.00827296782101212
Gene115 3.94766908036588e-08
Gene116 0.345156674679018
Gene117 0.41816356009308
Gene118 0.0201740453873018
Gene119 0.844620841421024
Gene120 1.09671918034022e-07
Gene121 0.252294422655695
Gene122 0.000500722691739053
Gene123 0.940303228120855
Gene124 0.34642111971529
Gene125 0.00733593784594378
Gene126 0.373629665077309
Gene127 0.192738401993968
Gene128 0.0189906871194684
Gene129 0.214572499152227
Gene130 0.594229102610659
Gene131 0.0134389688521218
Gene132 0.243750017220385
Gene133 0.319217492956105
Gene134 0.122512086493749
Gene135 0.146701485665059
Gene136 1.09491607524951e-58
Gene137 4.16363183520115e-05
Gene138 0.26045502149817
Gene139 0.557060424952721
Gene140 0.151924193680509
Gene141 0.94772334906289
Gene142 0.951040817138037
Gene143 0.000207247427543098
Gene144 0.886118990038513
Gene145 0.0217391452335603
Gene146 0.00294561217008786
Gene147 0.763122178218082
Gene148 0.275411688810063
Gene149 0.715643304852408
Gene150 0.18100734823921
Gene151 0.00028687563730695
Gene152 0.465359659348853
Gene153 0.00367874197449352
Gene154 0.0349313186379777
Gene155 0.871055586678629
Gene156 0.304870032812636
Gene157 0.148013816585261
Gene158 0.743136732051704
Gene159 0.125688777358882
Gene160 0.000224023674381306
Gene161 0.142441010712577
Gene162 0.214441468614403
Gene163 0.000378096694557783
Gene164 0.0159432942601762
Gene165 0.737128299023311
Gene166 0.280117743567848
Gene167 0.965137844783065
Gene168 0.292773453121865
Gene169 0.865247516232228
Gene170 2.47027674697957e-27
Gene171 0.000713579929785622
Gene172 0.471629637880314
Gene173 0.0601636279457252
Gene174 0.426440391469002
Gene175 0.187615261565867
Gene176 0.000167506222477231
Gene177 0.366154856181978
Gene178 0.313820724395061
